FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
2.397952295,0.919099510,0.896218836,0.940077841
2.398739874,0.919121087,0.896218836,0.940077841
2.399527453,0.919121087,0.896218836,0.940077841
2.400315032,0.919138610,0.896218836,0.940077841
2.401102610,0.919156909,0.896638632,0.940077841
2.401890189,0.919156909,0.896638632,0.940077841
2.402677768,0.919167101,0.896669507,0.940077841
2.403465347,0.919170439,0.896669507,0.940077841
2.404252925,0.919170439,0.896669507,0.940077841
2.405040504,0.919181287,0.896669507,0.940077841
2.405828083,0.919189751,0.896669507,0.940077841
2.406615662,0.919194818,0.896669507,0.940077841
2.407403240,0.919194818,0.896669507,0.940077841
2.408190819,0.919199944,0.896669507,0.940077841
2.408978398,0.919206619,0.896669507,0.940077841
2.409765977,0.919206619,0.896669507,0.940077841
2.410553555,0.919224620,0.896669507,0.940077841
2.411341134,0.919239402,0.896669507,0.940077841
2.412128713,0.919239402,0.896669507,0.940077841
2.412916292,0.919250727,0.896669507,0.940077841
2.413703870,0.919255972,0.896669507,0.940077841
2.414491449,0.919271827,0.896669507,0.940077841
2.415279028,0.919271827,0.896669507,0.940077841
2.416066607,0.919288456,0.896669507,0.940077841
2.416854185,0.919300437,0.896669507,0.940077841
2.417641764,0.919300437,0.896669507,0.940077841
2.418429343,0.919309080,0.896669507,0.940077841
2.419216922,0.919316530,0.896669507,0.940077841
2.420004500,0.919316530,0.896669507,0.940077841
2.420792079,0.919326425,0.896669507,0.940077841
2.421579658,0.919338048,0.896669507,0.940077841
2.422367237,0.919344068,0.896669507,0.940077841
2.423154815,0.919344068,0.896669507,0.940077841
2.423942394,0.919365227,0.896669507,0.940077841
2.424729973,0.919372201,0.896669507,0.940077841
2.425517552,0.919372201,0.896669507,0.940077841
2.426305131,0.919390380,0.896669507,0.940077841
2.427092709,0.919399559,0.896669507,0.940077841
2.427880288,0.919399559,0.896669507,0.940077841
2.428667867,0.919411242,0.896669507,0.940077841
2.429455446,0.919422805,0.896669507,0.940095842
2.430243024,0.919432878,0.896669507,0.940095842
2.431030603,0.919432878,0.896669507,0.940095842
2.431818182,0.919439554,0.896669507,0.940095842
2.432605761,0.919441164,0.896669507,0.940095842
2.433393339,0.919441164,0.896669507,0.940095842
2.434180918,0.919450462,0.896669507,0.940095842
2.434968497,0.919453025,0.896669507,0.940095842
2.435756076,0.919453025,0.896669507,0.940095842
2.436543654,0.919458926,0.896669507,0.940095842
2.437331233,0.919468999,0.896669507,0.940095842
2.438118812,0.919472158,0.896669507,0.940095842
2.438906391,0.919472158,0.896669507,0.940095842
2.439693969,0.919483840,0.896669507,0.940095842
2.440481548,0.919498026,0.896669507,0.940271497
2.441269127,0.919498026,0.896669507,0.940271497
2.442056706,0.919507325,0.897212565,0.940271497
2.442844284,0.919517219,0.897480428,0.940271497
2.443631863,0.919517219,0.897480428,0.940271497
2.444419442,0.919522822,0.897480428,0.940271497
2.445207021,0.919529498,0.897480428,0.940271497
2.445994599,0.919538677,0.897480428,0.940271497
2.446782178,0.919538677,0.897480428,0.940271497
2.447569757,0.919550180,0.897480428,0.940271497
2.448357336,0.919561505,0.897619069,0.940271497
2.449144914,0.919561505,0.897619069,0.940271497
2.449932493,0.919568121,0.897619069,0.940271497
2.450720072,0.919578016,0.897619069,0.940271497
2.451507651,0.919578016,0.897619069,0.940271497
2.452295230,0.919592321,0.897619069,0.940271497
2.453082808,0.919600487,0.897619069,0.940271497
2.453870387,0.919614613,0.897619069,0.940271497
2.454657966,0.919614613,0.897619069,0.940271497
2.455445545,0.919627905,0.897670567,0.940271497
2.456233123,0.919633746,0.897670567,0.940271497
2.457020702,0.919633746,0.897670567,0.940271497
2.457808281,0.919641137,0.897670567,0.940271497
2.458595860,0.919649601,0.897670567,0.940271497
2.459383438,0.919649601,0.897670567,0.940271497
2.460171017,0.919655502,0.897670567,0.940271497
2.460958596,0.919668078,0.897670567,0.940271497
2.461746175,0.919673979,0.897670567,0.940271497
2.462533753,0.919673979,0.897670567,0.940271497
2.463321332,0.919681489,0.897670567,0.940271497
2.464108911,0.919693351,0.897670567,0.940271497
2.464896490,0.919693351,0.897670567,0.940271497
2.465684068,0.919697762,0.897670567,0.940271497
2.466471647,0.919708610,0.897670567,0.940271497
2.467259226,0.919708610,0.897670567,0.940271497
2.468046805,0.919720769,0.897810221,0.940271497
2.468834383,0.919725776,0.897810221,0.940271497
2.469621962,0.919734061,0.897810221,0.940271497
2.470409541,0.919734061,0.897810221,0.940271497
2.471197120,0.919741333,0.897810221,0.940271497
2.471984698,0.919744670,0.897827864,0.940271497
2.472772277,0.919744670,0.897827864,0.940271497
2.473559856,0.919751287,0.897827864,0.940271497
2.474347435,0.919753790,0.897827864,0.940271497
2.475135014,0.919753790,0.897827864,0.940271497
2.475922592,0.919753790,0.897827864,0.940271497
2.476710171,0.919760525,0.897827864,0.940271497
2.477497750,0.919762075,0.897827864,0.940271497
2.478285329,0.919762075,0.897827864,0.940271497
2.479072907,0.919767916,0.897827864,0.940271497
2.479860486,0.919774652,0.897827864,0.940271497
2.480648065,0.919774652,0.897827864,0.940271497
2.481435644,0.919782281,0.897827864,0.940271497
2.482223222,0.919789851,0.898045897,0.940271497
2.483010801,0.919789851,0.898045897,0.940271497
2.483798380,0.919798970,0.898045897,0.940271497
2.484585959,0.919798970,0.898045897,0.940271497
2.485373537,0.919803858,0.898045897,0.940271497
2.486161116,0.919803858,0.898045897,0.940271497
2.486948695,0.919807851,0.898045897,0.940271497
2.487736274,0.919820070,0.898045897,0.940271497
2.488523852,0.919820070,0.898045897,0.940271497
2.489311431,0.919824243,0.898045897,0.940271497
2.490099010,0.919827580,0.898045897,0.940271497
2.490886589,0.919827580,0.898045897,0.940271497
2.491674167,0.919835925,0.898045897,0.940271497
2.492461746,0.919844985,0.898198187,0.940271497
2.493249325,0.919850707,0.898198187,0.940271497
2.494036904,0.919850707,0.898198187,0.940271497
2.494824482,0.919855714,0.898198187,0.940271497
2.495612061,0.919859946,0.898198187,0.940271497
2.496399640,0.919859946,0.898198187,0.940271497
2.497187219,0.919864833,0.898198187,0.940271497
2.497974797,0.919869184,0.898198187,0.940271497
2.498762376,0.919869184,0.898198187,0.940271497
2.499549955,0.919873357,0.898198187,0.940271497
2.500337534,0.919879735,0.898198187,0.940271497
2.501125113,0.919879735,0.898198187,0.940271497
2.501912691,0.919889569,0.898198187,0.940271497
2.502700270,0.919892073,0.898198187,0.940271497
2.503487849,0.919903457,0.898334801,0.940271497
2.504275428,0.919903457,0.898334801,0.940271497
2.505063006,0.919909179,0.898334801,0.940271497
2.505850585,0.919912219,0.898334801,0.940271497
2.506638164,0.919912219,0.898334801,0.940271497
2.507425743,0.919921517,0.898334801,0.940271497
2.508213321,0.919924080,0.898334801,0.940271497
2.509000900,0.919924080,0.898334801,0.940271497
2.509788479,0.919929147,0.898334801,0.940436244
2.510576058,0.919935048,0.898334801,0.940436244
2.511363636,0.919937611,0.898334801,0.940436244
2.512151215,0.919937611,0.898334801,0.940436244
2.512938794,0.919946551,0.898334801,0.940436244
2.513726373,0.919949114,0.898334801,0.940436244
2.514513951,0.919949114,0.898334801,0.940436244
2.515301530,0.919950664,0.898334801,0.940436244
2.516089109,0.919953108,0.898334801,0.940436244
2.516876688,0.919953108,0.898334801,0.940436244
2.517664266,0.919954002,0.898334801,0.940436244
2.518451845,0.919956326,0.898334801,0.940436244
2.519239424,0.919962883,0.898334801,0.940436244
2.520027003,0.919962883,0.898334801,0.940436244
2.520814581,0.919966042,0.898334801,0.940436244
2.521602160,0.919969559,0.898334801,0.940436244
2.522389739,0.919969559,0.898334801,0.940436244
2.523177318,0.919971228,0.898334801,0.940436244
2.523964896,0.919972181,0.898334801,0.940436244
2.524752475,0.919972181,0.898334801,0.940436244
2.525540054,0.919982433,0.898334801,0.940436244
2.526327633,0.919985712,0.898334801,0.940436244
2.527115212,0.919989109,0.898334801,0.940436244
2.527902790,0.919989109,0.898334801,0.940436244
2.528690369,0.919995129,0.898334801,0.940436244
2.529477948,0.920002639,0.898334801,0.940436244
2.530265527,0.920002639,0.898334801,0.940436244
2.531053105,0.920007706,0.898334801,0.940436244
2.531840684,0.920010030,0.898334801,0.940436244
2.532628263,0.920010030,0.898334801,0.940436244
2.533415842,0.920021355,0.898334801,0.940436244
2.534203420,0.920025647,0.898334801,0.940436244
2.534990999,0.920027256,0.898334801,0.940436244
2.535778578,0.920027256,0.898334801,0.940436244
2.536566157,0.920029759,0.898334801,0.940436244
2.537353735,0.920031369,0.898334801,0.940436244
2.538141314,0.920031369,0.898334801,0.940436244
2.538928893,0.920033038,0.898334801,0.940436244
2.539716472,0.920038581,0.898334801,0.940436244
2.540504050,0.920038581,0.898334801,0.940436244
2.541291629,0.920039415,0.898334801,0.940436244
2.542079208,0.920045316,0.898334801,0.940436244
2.542866787,0.920048594,0.898334801,0.940436244
2.543654365,0.920048594,0.898334801,0.940436244
2.544441944,0.920049369,0.898334801,0.940436244
2.545229523,0.920051038,0.898334801,0.940436244
2.546017102,0.920051038,0.898334801,0.940436244
2.546804680,0.920054495,0.898334801,0.940436244
2.547592259,0.920057058,0.898334801,0.940436244
2.548379838,0.920057058,0.898334801,0.940436244
2.549167417,0.920057058,0.898334801,0.940436244
2.549954995,0.920057893,0.898334801,0.940436244
2.550742574,0.920062006,0.898334801,0.940436244
2.551530153,0.920062006,0.898334801,0.940436244
2.552317732,0.920062780,0.898334801,0.940436244
2.553105311,0.920073748,0.898334801,0.940436244
2.553892889,0.920073748,0.898334801,0.940436244
2.554680468,0.920073748,0.898334801,0.940436244
2.555468047,0.920077741,0.898609996,0.940436244
2.556255626,0.920077741,0.898609996,0.940436244
2.557043204,0.920082748,0.898609996,0.940436244
2.557830783,0.920084357,0.898609996,0.940436244
2.558618362,0.920085192,0.898609996,0.940436244
2.559405941,0.920085192,0.898609996,0.940436244
2.560193519,0.920085192,0.898609996,0.940436244
2.560981098,0.920089245,0.898609996,0.940436244
2.561768677,0.920089245,0.898609996,0.940436244
2.562556256,0.920089960,0.898609996,0.940436244
2.563343834,0.920091808,0.898609996,0.940436244
2.564131413,0.920091808,0.898609996,0.940436244
2.564918992,0.920096815,0.898632348,0.940436244
2.565706571,0.920101702,0.898632348,0.940436244
2.566494149,0.920101702,0.898632348,0.940436244
2.567281728,0.920101702,0.898632348,0.940436244
2.568069307,0.920104861,0.898632348,0.940436244
2.568856886,0.920105636,0.898632348,0.940436244
2.569644464,0.920105636,0.898632348,0.940436244
2.570432043,0.920105636,0.898632348,0.940436244
2.571219622,0.920110703,0.898632348,0.940436244
2.572007201,0.920110703,0.898632348,0.940436244
2.572794779,0.920111477,0.898632348,0.940436244
2.573582358,0.920117259,0.898632348,0.940436244
2.574369937,0.920118093,0.898632348,0.940436244
2.575157516,0.920118093,0.898632348,0.940436244
2.575945095,0.920118093,0.898632348,0.940436244
2.576732673,0.920118928,0.898632348,0.940436244
2.577520252,0.920118928,0.898632348,0.940436244
2.578307831,0.920123816,0.898632348,0.940436244
2.579095410,0.920124769,0.898632348,0.940436244
2.579882988,0.920124769,0.898632348,0.940436244
2.580670567,0.920126379,0.898632348,0.940436244
2.581458146,0.920128822,0.898632348,0.940436244
2.582245725,0.920135438,0.898632348,0.940436244
2.583033303,0.920135438,0.898632348,0.940436244
2.583820882,0.920136333,0.898632348,0.940436244
2.584608461,0.920137227,0.898632348,0.940436244
2.585396040,0.920137227,0.898632348,0.940436244
2.586183618,0.920138896,0.898632348,0.940436244
2.586971197,0.920142114,0.898632348,0.940436244
2.587758776,0.920142114,0.898632348,0.940436244
2.588546355,0.920143783,0.898632348,0.940436244
2.589333933,0.920143783,0.898632348,0.940436244
2.590121512,0.920148551,0.898632348,0.940436244
2.590909091,0.920148551,0.898632348,0.940436244
2.591696670,0.920151889,0.898632348,0.940436244
2.592484248,0.920151889,0.898632348,0.940436244
2.593271827,0.920151889,0.898632348,0.940436244
2.594059406,0.920153499,0.898734152,0.940436244
2.594846985,0.920155227,0.898734152,0.940436244
2.595634563,0.920155227,0.898734152,0.940436244
2.596422142,0.920156121,0.898734152,0.940436244
2.597209721,0.920159221,0.898734152,0.940436244
2.597997300,0.920160949,0.898734152,0.940436244
2.598784878,0.920160949,0.898734152,0.940436244
2.599572457,0.920160949,0.898734152,0.940436244
2.600360036,0.920162618,0.898734152,0.940436244
2.601147615,0.920162618,0.898734152,0.940436244
2.601935194,0.920163393,0.898734152,0.940436244
2.602722772,0.920166612,0.898734152,0.940436244
2.603510351,0.920166612,0.898734152,0.940436244
2.604297930,0.920171738,0.898734152,0.940436244
2.605085509,0.920173347,0.898734152,0.940436244
2.605873087,0.920173347,0.898734152,0.940436244
2.606660666,0.920173347,0.898734152,0.940436244
2.607448245,0.920174181,0.898734152,0.940436244
2.608235824,0.920174181,0.898734152,0.940436244
2.609023402,0.920174181,0.898734152,0.940436244
2.609810981,0.920175791,0.898734152,0.940436244
2.610598560,0.920177341,0.898734152,0.940436244
2.611386139,0.920177341,0.898734152,0.940436244
2.612173717,0.920177341,0.898734152,0.940436244
2.612961296,0.920179069,0.898734152,0.940436244
2.613748875,0.920182347,0.898734152,0.940436244
2.614536454,0.920182347,0.898734152,0.940436244
2.615324032,0.920182347,0.898734152,0.940436244
2.616111611,0.920186579,0.898734152,0.940436244
2.616899190,0.920186579,0.898734152,0.940436244
2.617686769,0.920187414,0.898734152,0.940436244
2.618474347,0.920191586,0.898734152,0.940436244
2.619261926,0.920191586,0.898734152,0.940436244
2.620049505,0.920193255,0.898734152,0.940436244
2.620837084,0.920193255,0.898734152,0.940436244
2.621624662,0.920194089,0.898734152,0.940436244
2.622412241,0.920194089,0.898734152,0.940436244
2.623199820,0.920197308,0.898734152,0.940436244
2.623987399,0.920200467,0.898734152,0.940436244
2.624774977,0.920200467,0.898734152,0.940436244
2.625562556,0.920200467,0.898734152,0.940436244
2.626350135,0.920203567,0.898734152,0.940436244
2.627137714,0.920203567,0.898734152,0.940436244
2.627925293,0.920204401,0.898734152,0.940436244
2.628712871,0.920208573,0.898734152,0.940436244
2.629500450,0.920208573,0.898734152,0.940436244
2.630288029,0.920213640,0.898734152,0.940436244
2.631075608,0.920213640,0.898734152,0.940436244
2.631863186,0.920213640,0.898734152,0.940436244
2.632650765,0.920213640,0.898734152,0.940436244
2.633438344,0.920213640,0.898734152,0.940436244
2.634225923,0.920217156,0.898734152,0.940436244
2.635013501,0.920217156,0.898734152,0.940436244
2.635801080,0.920217991,0.898734152,0.940436244
2.636588659,0.920217991,0.898734152,0.940436244
2.637376238,0.920217991,0.898734152,0.940436244
2.638163816,0.920220554,0.898734152,0.940436244
2.638951395,0.920221448,0.898734152,0.940436244
2.639738974,0.920221448,0.898734152,0.940436244
2.640526553,0.920221448,0.898734152,0.940436244
2.641314131,0.920222163,0.898734152,0.940436244
2.642101710,0.920222163,0.898734152,0.940436244
2.642889289,0.920222163,0.898734152,0.940436244
2.643676868,0.920222998,0.898734152,0.940436244
2.644464446,0.920225561,0.898734152,0.940436244
2.645252025,0.920225561,0.898734152,0.940436244
2.646039604,0.920225561,0.898734152,0.940436244
2.646827183,0.920225561,0.898734152,0.940436244
2.647614761,0.920226395,0.898734152,0.940436244
2.648402340,0.920226395,0.898734152,0.940436244
2.649189919,0.920227230,0.898734152,0.940436244
2.649977498,0.920227230,0.898734152,0.940436244
2.650765077,0.920227230,0.898734152,0.940436244
2.651552655,0.920227230,0.898734152,0.940436244
2.652340234,0.920230567,0.898734152,0.940436244
2.653127813,0.920230567,0.898734152,0.940436244
2.653915392,0.920230567,0.898734152,0.940436244
2.654702970,0.920230567,0.898734152,0.940436244
2.655490549,0.920233250,0.898734152,0.940436244
2.656278128,0.920233250,0.898734152,0.940436244
2.657065707,0.920233250,0.898734152,0.940436244
2.657853285,0.920233250,0.898734152,0.940436244
2.658640864,0.920233250,0.898734152,0.940436244
2.659428443,0.920234919,0.898734152,0.940436244
2.660216022,0.920235693,0.898734152,0.940436244
2.661003600,0.920235693,0.898734152,0.940436244
2.661791179,0.920239031,0.898734152,0.940436244
2.662578758,0.920239031,0.898734152,0.940436244
2.663366337,0.920239031,0.898734152,0.940436244
2.664153915,0.920239031,0.898734152,0.940436244
2.664941494,0.920240819,0.898734152,0.940436244
2.665729073,0.920240819,0.898734152,0.940436244
2.666516652,0.920240819,0.898734152,0.940436244
2.667304230,0.920240819,0.898734152,0.940436244
2.668091809,0.920240819,0.898734152,0.940436244
2.668879388,0.920240819,0.898734152,0.940436244
2.669666967,0.920241654,0.898734152,0.940436244
2.670454545,0.920241654,0.898734152,0.940436244
2.671242124,0.920244277,0.898734152,0.940436244
2.672029703,0.920244277,0.898734152,0.940436244
2.672817282,0.920245767,0.898734152,0.940436244
2.673604860,0.920248270,0.898734152,0.940436244
2.674392439,0.920248270,0.898734152,0.940436244
2.675180018,0.920248270,0.898734152,0.940436244
2.675967597,0.920251608,0.898848712,0.940436244
2.676755176,0.920251608,0.898848712,0.940436244
2.677542754,0.920254230,0.898848712,0.940436244
2.678330333,0.920256019,0.898848712,0.940436244
